C1;H1;L1;C1;V1;O2;H2;L2;C2;V2;O3;H3;L3;C3;V3;O4;H4;L4;C4;V4;Final
53787.62;55521.48;50500;51690.96;104656.6313;51690.95;52131.85;47500;51125.14;132230.7807;51110.56;51166.22;48657.14;50047.84;55361.51257;50047.84;50567.91;46930;49066.77;58255.645;TRUE
51690.95;52131.85;47500;51125.14;132230.7807;51110.56;51166.22;48657.14;50047.84;55361.51257;50047.84;50567.91;46930;49066.77;58255.645;49066.76;54356.62;48753.44;54001.39;86310.80212;TRUE
51110.56;51166.22;48657.14;50047.84;55361.51257;50047.84;50567.91;46930;49066.77;58255.645;49066.76;54356.62;48753.44;54001.39;86310.80212;54001.38;55460;53222;55011.97;54064.03468;FALSE
50047.84;50567.91;46930;49066.77;58255.645;49066.76;54356.62;48753.44;54001.39;86310.80212;54001.38;55460;53222;55011.97;54064.03468;55011.97;56428;53813.16;54846.22;55130.45902;FALSE
49066.76;54356.62;48753.44;54001.39;86310.80212;54001.38;55460;53222;55011.97;54064.03468;55011.97;56428;53813.16;54846.22;55130.45902;54846.23;55195.84;52330.94;53555;52486.01946;TRUE
54001.38;55460;53222;55011.97;54064.03468;55011.97;56428;53813.16;54846.22;55130.45902;54846.23;55195.84;52330.94;53555;52486.01946;53555;57963;53013.01;57694.27;68578.91005;TRUE
55011.97;56428;53813.16;54846.22;55130.45902;54846.23;55195.84;52330.94;53555;52486.01946;53555;57963;53013.01;57694.27;68578.91005;57697.25;58458.07;56956.14;57800.37;42600.35184;FALSE
54846.23;55195.84;52330.94;53555;52486.01946;53555;57963;53013.01;57694.27;68578.91005;57697.25;58458.07;56956.14;57800.37;42600.35184;57797.35;57911.02;56035.25;56578.21;36812.87886;TRUE
53555;57963;53013.01;57694.27;68578.91005;57697.25;58458.07;56956.14;57800.37;42600.35184;57797.35;57911.02;56035.25;56578.21;36812.87886;56578.21;58981.44;56435;57169.39;57649.93129;FALSE
57697.25;58458.07;56956.14;57800.37;42600.35184;57797.35;57911.02;56035.25;56578.21;36812.87886;56578.21;58981.44;56435;57169.39;57649.93129;57169.39;57200;53046.69;53200.01;85324.6259;TRUE
57797.35;57911.02;56035.25;56578.21;36812.87886;56578.21;58981.44;56435;57169.39;57649.93129;57169.39;57200;53046.69;53200.01;85324.6259;53205.05;58069.82;52900;57436.11;77263.92344;FALSE
56578.21;58981.44;56435;57169.39;57649.93129;57169.39;57200;53046.69;53200.01;85324.6259;53205.05;58069.82;52900;57436.11;77263.92344;57436.11;58360;55200;56393.68;70181.67191;TRUE
57169.39;57200;53046.69;53200.01;85324.6259;53205.05;58069.82;52900;57436.11;77263.92344;57436.11;58360;55200;56393.68;70181.67191;56393.68;58650;55241.63;57314.75;74542.74783;TRUE
53205.05;58069.82;52900;57436.11;77263.92344;57436.11;58360;55200;56393.68;70181.67191;56393.68;58650;55241.63;57314.75;74542.74783;57315.49;59500;56900;58862.05;69709.90603;FALSE
57436.11;58360;55200;56393.68;70181.67191;56393.68;58650;55241.63;57314.75;74542.74783;57315.49;59500;56900;58862.05;69709.90603;58866.53;59300;56235.66;58240.84;69806.11991;FALSE
56393.68;58650;55241.63;57314.75;74542.74783;57315.49;59500;56900;58862.05;69709.90603;58866.53;59300;56235.66;58240.84;69806.11991;58240.83;59500;53400;55816.14;89586.34925;TRUE
57315.49;59500;56900;58862.05;69709.90603;58866.53;59300;56235.66;58240.84;69806.11991;58240.83;59500;53400;55816.14;89586.34925;55816.14;56862.43;54370;56670.02;64329.54055;FALSE
58866.53;59300;56235.66;58240.84;69806.11991;58240.83;59500;53400;55816.14;89586.34925;55816.14;56862.43;54370;56670.02;64329.54055;56670.02;58000.01;48600;49631.32;99842.78984;TRUE
58240.83;59500;53400;55816.14;89586.34925;55816.14;56862.43;54370;56670.02;64329.54055;56670.02;58000.01;48600;49631.32;99842.78984;49537.15;51367.19;46000;49670.97;147332.0021;TRUE
55816.14;56862.43;54370;56670.02;64329.54055;56670.02;58000.01;48600;49631.32;99842.78984;49537.15;51367.19;46000;49670.97;147332.0021;49671.92;51483;48799.75;49841.45;80082.20431;FALSE
56670.02;58000.01;48600;49631.32;99842.78984;49537.15;51367.19;46000;49670.97;147332.0021;49671.92;51483;48799.75;49841.45;80082.20431;49844.16;50700;46555;46762.99;89437.44936;FALSE
49537.15;51367.19;46000;49670.97;147332.0021;49671.92;51483;48799.75;49841.45;80082.20431;49844.16;50700;46555;46762.99;89437.44936;46762.99;49795.89;43825.39;46431.5;114269.8128;FALSE
49671.92;51483;48799.75;49841.45;80082.20431;49844.16;50700;46555;46762.99;89437.44936;46762.99;49795.89;43825.39;46431.5;114269.8128;46426.83;46686;42001;43538.04;166657.1727;FALSE
49844.16;50700;46555;46762.99;89437.44936;46762.99;49795.89;43825.39;46431.5;114269.8128;46426.83;46686;42001;43538.04;166657.1727;43538.02;45799.29;42250.02;42849.78;116979.8608;FALSE
46762.99;49795.89;43825.39;46431.5;114269.8128;46426.83;46686;42001;43538.04;166657.1727;43538.02;45799.29;42250.02;42849.78;116979.8608;42849.78;43584.9;30000;36690.09;354347.2432;TRUE
46426.83;46686;42001;43538.04;166657.1727;43538.02;45799.29;42250.02;42849.78;116979.8608;42849.78;43584.9;30000;36690.09;354347.2432;36671.23;42451.67;34850;40526.64;203017.5969;FALSE
43538.02;45799.29;42250.02;42849.78;116979.8608;42849.78;43584.9;30000;36690.09;354347.2432;36671.23;42451.67;34850;40526.64;203017.5969;40525.39;42200;33488;37252.01;202100.8883;TRUE
42849.78;43584.9;30000;36690.09;354347.2432;36671.23;42451.67;34850;40526.64;203017.5969;40525.39;42200;33488;37252.01;202100.8883;37263.35;38829;35200.62;37449.73;126542.2437;FALSE
36671.23;42451.67;34850;40526.64;203017.5969;40525.39;42200;33488;37252.01;202100.8883;37263.35;38829;35200.62;37449.73;126542.2437;37458.51;38270.64;31111.01;34655.25;217136.0466;TRUE
40525.39;42200;33488;37252.01;202100.8883;37263.35;38829;35200.62;37449.73;126542.2437;37458.51;38270.64;31111.01;34655.25;217136.0466;34681.44;39920;34031;38796.29;161630.894;FALSE
37263.35;38829;35200.62;37449.73;126542.2437;37458.51;38270.64;31111.01;34655.25;217136.0466;34681.44;39920;34031;38796.29;161630.894;38810.99;39791.77;36419.62;38324.72;111996.2284;TRUE
37458.51;38270.64;31111.01;34655.25;217136.0466;34681.44;39920;34031;38796.29;161630.894;38810.99;39791.77;36419.62;38324.72;111996.2284;38324.72;40841;37800.44;39241.91;104780.7734;FALSE
34681.44;39920;34031;38796.29;161630.894;38810.99;39791.77;36419.62;38324.72;111996.2284;38324.72;40841;37800.44;39241.91;104780.7734;39241.92;40411.14;37134.27;38529.98;86547.15879;FALSE
38810.99;39791.77;36419.62;38324.72;111996.2284;38324.72;40841;37800.44;39241.91;104780.7734;39241.92;40411.14;37134.27;38529.98;86547.15879;38529.99;38877.83;34684;35663.49;135377.6297;FALSE
38324.72;40841;37800.44;39241.91;104780.7734;39241.92;40411.14;37134.27;38529.98;86547.15879;38529.99;38877.83;34684;35663.49;135377.6297;35661.79;37338.58;33632.76;34605.15;112663.0927;TRUE
39241.92;40411.14;37134.27;38529.98;86547.15879;38529.99;38877.83;34684;35663.49;135377.6297;35661.79;37338.58;33632.76;34605.15;112663.0927;34605.15;36488;33379;35641.27;73535.38697;TRUE
38529.99;38877.83;34684;35663.49;135377.6297;35661.79;37338.58;33632.76;34605.15;112663.0927;34605.15;36488;33379;35641.27;73535.38697;35641.26;37499;34153.84;37253.81;94160.73529;FALSE
35661.79;37338.58;33632.76;34605.15;112663.0927;34605.15;36488;33379;35641.27;73535.38697;35641.26;37499;34153.84;37253.81;94160.73529;37253.82;37894.81;35666;36693.09;81234.66377;TRUE
34605.15;36488;33379;35641.27;73535.38697;35641.26;37499;34153.84;37253.81;94160.73529;37253.82;37894.81;35666;36693.09;81234.66377;36694.85;38225;35920;37568.68;67587.3725;TRUE
35641.26;37499;34153.84;37253.81;94160.73529;37253.82;37894.81;35666;36693.09;81234.66377;36694.85;38225;35920;37568.68;67587.3725;37568.68;39476;37170;39246.79;75889.10601;FALSE
37253.82;37894.81;35666;36693.09;81234.66377;36694.85;38225;35920;37568.68;67587.3725;37568.68;39476;37170;39246.79;75889.10601;39246.78;39289.07;35555.15;36829;91317.79925;FALSE
36694.85;38225;35920;37568.68;67587.3725;37568.68;39476;37170;39246.79;75889.10601;39246.78;39289.07;35555.15;36829;91317.79925;36829.15;37925;34800;35513.2;70459.62149;TRUE
37568.68;39476;37170;39246.79;75889.10601;39246.78;39289.07;35555.15;36829;91317.79925;36829.15;37925;34800;35513.2;70459.62149;35516.07;36480;35222;35796.31;47650.20664;FALSE
39246.78;39289.07;35555.15;36829;91317.79925;36829.15;37925;34800;35513.2;70459.62149;35516.07;36480;35222;35796.31;47650.20664;35796.31;36900;33300;33552.79;77574.95257;FALSE
36829.15;37925;34800;35513.2;70459.62149;35516.07;36480;35222;35796.31;47650.20664;35796.31;36900;33300;33552.79;77574.95257;33556.96;34068.01;31000;33380.81;123251.189;TRUE
35516.07;36480;35222;35796.31;47650.20664;35796.31;36900;33300;33552.79;77574.95257;33556.96;34068.01;31000;33380.81;123251.189;33380.8;37534.79;32396.82;37388.05;136607.5975;FALSE
35796.31;36900;33300;33552.79;77574.95257;33556.96;34068.01;31000;33380.81;123251.189;33380.8;37534.79;32396.82;37388.05;136607.5975;37388.05;38491;35782;36675.72;109527.2849;TRUE
33556.96;34068.01;31000;33380.81;123251.189;33380.8;37534.79;32396.82;37388.05;136607.5975;37388.05;38491;35782;36675.72;109527.2849;36677.83;37680.4;35936.77;37331.98;78466.0053;FALSE
33380.8;37534.79;32396.82;37388.05;136607.5975;37388.05;38491;35782;36675.72;109527.2849;36677.83;37680.4;35936.77;37331.98;78466.0053;37331.98;37463.63;34600.36;35546.11;87717.54999;TRUE
37388.05;38491;35782;36675.72;109527.2849;36677.83;37680.4;35936.77;37331.98;78466.0053;37331.98;37463.63;34600.36;35546.11;87717.54999;35546.12;39380;34757;39020.57;86921.02556;TRUE
36677.83;37680.4;35936.77;37331.98;78466.0053;37331.98;37463.63;34600.36;35546.11;87717.54999;35546.12;39380;34757;39020.57;86921.02556;39020.56;41064.05;38730;40516.29;108522.3919;FALSE
37331.98;37463.63;34600.36;35546.11;87717.54999;35546.12;39380;34757;39020.57;86921.02556;39020.56;41064.05;38730;40516.29;108522.3919;40516.28;41330;39506.4;40144.04;80679.62284;FALSE
35546.12;39380;34757;39020.57;86921.02556;39020.56;41064.05;38730;40516.29;108522.3919;40516.28;41330;39506.4;40144.04;80679.62284;40143.8;40527.14;38116.01;38349.01;87771.97694;FALSE
39020.56;41064.05;38730;40516.29;108522.3919;40516.28;41330;39506.4;40144.04;80679.62284;40143.8;40527.14;38116.01;38349.01;87771.97694;38349;39559.88;37365;38092.97;79541.30712;FALSE
40516.28;41330;39506.4;40144.04;80679.62284;40143.8;40527.14;38116.01;38349.01;87771.97694;38349;39559.88;37365;38092.97;79541.30712;38092.97;38202.84;35129.29;35819.84;95228.04294;FALSE
40143.8;40527.14;38116.01;38349.01;87771.97694;38349;39559.88;37365;38092.97;79541.30712;38092.97;38202.84;35129.29;35819.84;95228.04294;35820.48;36457;34803.52;35483.72;68712.44946;TRUE
38349;39559.88;37365;38092.97;79541.30712;38092.97;38202.84;35129.29;35819.84;95228.04294;35820.48;36457;34803.52;35483.72;68712.44946;35483.72;36137.72;33336;35600.16;89878.17085;FALSE
38092.97;38202.84;35129.29;35819.84;95228.04294;35820.48;36457;34803.52;35483.72;68712.44946;35483.72;36137.72;33336;35600.16;89878.17085;35600.17;35750;31251.23;31608.93;168778.8732;TRUE
35820.48;36457;34803.52;35483.72;68712.44946;35483.72;36137.72;33336;35600.16;89878.17085;35600.17;35750;31251.23;31608.93;168778.8732;31614.12;33298.78;28805;32509.56;204208.1798;TRUE
35483.72;36137.72;33336;35600.16;89878.17085;35600.17;35750;31251.23;31608.93;168778.8732;31614.12;33298.78;28805;32509.56;204208.1798;32509.56;34881;31683;33678.07;126966.1006;TRUE
35600.17;35750;31251.23;31608.93;168778.8732;31614.12;33298.78;28805;32509.56;204208.1798;32509.56;34881;31683;33678.07;126966.1006;33675.07;35298;32286.57;34663.09;86625.80426;FALSE
31614.12;33298.78;28805;32509.56;204208.1798;32509.56;34881;31683;33678.07;126966.1006;33675.07;35298;32286.57;34663.09;86625.80426;34663.08;35500;31275;31584.45;116061.1304;TRUE
32509.56;34881;31683;33678.07;126966.1006;33675.07;35298;32286.57;34663.09;86625.80426;34663.08;35500;31275;31584.45;116061.1304;31576.09;32730;30151;32283.65;107820.3753;TRUE
33675.07;35298;32286.57;34663.09;86625.80426;34663.08;35500;31275;31584.45;116061.1304;31576.09;32730;30151;32283.65;107820.3753;32283.65;34749;31973.45;34700.34;96613.24421;FALSE
34663.08;35500;31275;31584.45;116061.1304;31576.09;32730;30151;32283.65;107820.3753;32283.65;34749;31973.45;34700.34;96613.24421;34702.49;35297.71;33862.72;34494.89;82222.26782;TRUE
31576.09;32730;30151;32283.65;107820.3753;32283.65;34749;31973.45;34700.34;96613.24421;34702.49;35297.71;33862.72;34494.89;82222.26782;34494.89;36600;34225.43;35911.73;90788.79622;FALSE
32283.65;34749;31973.45;34700.34;96613.24421;34702.49;35297.71;33862.72;34494.89;82222.26782;34494.89;36600;34225.43;35911.73;90788.79622;35911.72;36100;34017.55;35045;77152.19763;FALSE
34702.49;35297.71;33862.72;34494.89;82222.26782;34494.89;36600;34225.43;35911.73;90788.79622;35911.72;36100;34017.55;35045;77152.19763;35045;35057.57;32711;33504.69;71708.26611;TRUE
34494.89;36600;34225.43;35911.73;90788.79622;35911.72;36100;34017.55;35045;77152.19763;35045;35057.57;32711;33504.69;71708.26611;33502.33;33977.04;32699;33786.55;56172.18138;TRUE
35911.72;36100;34017.55;35045;77152.19763;35045;35057.57;32711;33504.69;71708.26611;33502.33;33977.04;32699;33786.55;56172.18138;33786.54;34945.61;33316.73;34669.13;43044.57864;TRUE
35045;35057.57;32711;33504.69;71708.26611;33502.33;33977.04;32699;33786.55;56172.18138;33786.54;34945.61;33316.73;34669.13;43044.57864;34669.12;35967.85;34357.15;35286.51;43703.47579;FALSE
33502.33;33977.04;32699;33786.55;56172.18138;33786.54;34945.61;33316.73;34669.13;43044.57864;34669.12;35967.85;34357.15;35286.51;43703.47579;35288.13;35293.78;33125.55;33690.14;64123.87425;TRUE
33786.54;34945.61;33316.73;34669.13;43044.57864;34669.12;35967.85;34357.15;35286.51;43703.47579;35288.13;35293.78;33125.55;33690.14;64123.87425;33690.15;35118.88;33532;34220.01;58210.59635;FALSE
34669.12;35967.85;34357.15;35286.51;43703.47579;35288.13;35293.78;33125.55;33690.14;64123.87425;33690.15;35118.88;33532;34220.01;58210.59635;34220.02;35059.09;33777.77;33862.12;53807.52168;FALSE
35288.13;35293.78;33125.55;33690.14;64123.87425;33690.15;35118.88;33532;34220.01;58210.59635;34220.02;35059.09;33777.77;33862.12;53807.52168;33862.11;33929.64;32077;32875.71;70136.48032;TRUE
33690.15;35118.88;33532;34220.01;58210.59635;34220.02;35059.09;33777.77;33862.12;53807.52168;33862.11;33929.64;32077;32875.71;70136.48032;32875.71;34100;32261.07;33815.81;47153.9399;FALSE
34220.02;35059.09;33777.77;33862.12;53807.52168;33862.11;33929.64;32077;32875.71;70136.48032;32875.71;34100;32261.07;33815.81;47153.9399;33815.81;34262;33004.78;33502.87;34761.17547;TRUE
33862.11;33929.64;32077;32875.71;70136.48032;32875.71;34100;32261.07;33815.81;47153.9399;33815.81;34262;33004.78;33502.87;34761.17547;33502.87;34666;33306.47;34258.99;31572.64745;FALSE
32875.71;34100;32261.07;33815.81;47153.9399;33815.81;34262;33004.78;33502.87;34761.17547;33502.87;34666;33306.47;34258.99;31572.64745;34259;34678.43;32658.34;33086.63;48181.40376;FALSE
33815.81;34262;33004.78;33502.87;34761.17547;33502.87;34666;33306.47;34258.99;31572.64745;34259;34678.43;32658.34;33086.63;48181.40376;33086.94;33340;32202.25;32729.77;41126.36101;TRUE
33502.87;34666;33306.47;34258.99;31572.64745;34259;34678.43;32658.34;33086.63;48181.40376;33086.94;33340;32202.25;32729.77;41126.36101;32729.12;33114.03;31550;32820.02;46777.82348;FALSE
34259;34678.43;32658.34;33086.63;48181.40376;33086.94;33340;32202.25;32729.77;41126.36101;32729.12;33114.03;31550;32820.02;46777.82348;32820.03;33185.25;31133;31880;51639.57635;FALSE
33086.94;33340;32202.25;32729.77;41126.36101;32729.12;33114.03;31550;32820.02;46777.82348;32820.03;33185.25;31133;31880;51639.57635;31874.49;32249.18;31020;31383.87;48499.86415;TRUE
32729.12;33114.03;31550;32820.02;46777.82348;32820.03;33185.25;31133;31880;51639.57635;31874.49;32249.18;31020;31383.87;48499.86415;31383.86;31955.92;31164.31;31520.07;34012.24213;TRUE
32820.03;33185.25;31133;31880;51639.57635;31874.49;32249.18;31020;31383.87;48499.86415;31383.86;31955.92;31164.31;31520.07;34012.24213;31520.07;32435;31108.97;31778.56;35923.71619;FALSE
31874.49;32249.18;31020;31383.87;48499.86415;31383.86;31955.92;31164.31;31520.07;34012.24213;31520.07;32435;31108.97;31778.56;35923.71619;31778.57;31899;30407.44;30839.65;47340.4685;FALSE
31383.86;31955.92;31164.31;31520.07;34012.24213;31520.07;32435;31108.97;31778.56;35923.71619;31778.57;31899;30407.44;30839.65;47340.4685;30839.65;31063.07;29278;29790.35;61034.04902;TRUE
31520.07;32435;31108.97;31778.56;35923.71619;31778.57;31899;30407.44;30839.65;47340.4685;30839.65;31063.07;29278;29790.35;61034.04902;29790.34;32858;29482.61;32144.51;82796.26513;TRUE
31778.57;31899;30407.44;30839.65;47340.4685;30839.65;31063.07;29278;29790.35;61034.04902;29790.34;32858;29482.61;32144.51;82796.26513;32144.51;32591.35;31708;32287.83;46148.09243;TRUE
30839.65;31063.07;29278;29790.35;61034.04902;29790.34;32858;29482.61;32144.51;82796.26513;32144.51;32591.35;31708;32287.83;46148.09243;32287.58;33650;31924.32;33634.09;50112.86363;TRUE
29790.34;32858;29482.61;32144.51;82796.26513;32144.51;32591.35;31708;32287.83;46148.09243;32287.58;33650;31924.32;33634.09;50112.86363;33634.1;34500;33401.14;34258.14;47977.55014;TRUE
32144.51;32591.35;31708;32287.83;46148.09243;32287.58;33650;31924.32;33634.09;50112.86363;33634.1;34500;33401.14;34258.14;47977.55014;34261.51;35398;33851.12;35381.02;47852.92831;TRUE
32287.58;33650;31924.32;33634.09;50112.86363;33634.1;34500;33401.14;34258.14;47977.55014;34261.51;35398;33851.12;35381.02;47852.92831;35381.02;40550;35205.78;37237.6;152452.5127;TRUE
33634.1;34500;33401.14;34258.14;47977.55014;34261.51;35398;33851.12;35381.02;47852.92831;35381.02;40550;35205.78;37237.6;152452.5127;37241.33;39542.61;36383;39457.87;88397.26702;TRUE
34261.51;35398;33851.12;35381.02;47852.92831;35381.02;40550;35205.78;37237.6;152452.5127;37241.33;39542.61;36383;39457.87;88397.26702;39456.61;40900;38772;40019.56;101344.5284;FALSE
35381.02;40550;35205.78;37237.6;152452.5127;37241.33;39542.61;36383;39457.87;88397.26702;39456.61;40900;38772;40019.56;101344.5284;40019.57;40640;39200;40016.48;53998.43928;TRUE
37241.33;39542.61;36383;39457.87;88397.26702;39456.61;40900;38772;40019.56;101344.5284;40019.57;40640;39200;40016.48;53998.43928;40018.49;42316.71;38313.23;42206.37;73602.78481;FALSE
39456.61;40900;38772;40019.56;101344.5284;40019.57;40640;39200;40016.48;53998.43928;40018.49;42316.71;38313.23;42206.37;73602.78481;42206.36;42448;41000.15;41461.83;44849.79101;FALSE
40019.57;40640;39200;40016.48;53998.43928;40018.49;42316.71;38313.23;42206.37;73602.78481;42206.36;42448;41000.15;41461.83;44849.79101;41461.84;42599;39422.01;39845.44;53953.18633;FALSE
40018.49;42316.71;38313.23;42206.37;73602.78481;42206.36;42448;41000.15;41461.83;44849.79101;41461.84;42599;39422.01;39845.44;53953.18633;39850.27;40480.01;38690;39147.82;50837.35195;FALSE
42206.36;42448;41000.15;41461.83;44849.79101;41461.84;42599;39422.01;39845.44;53953.18633;39850.27;40480.01;38690;39147.82;50837.35195;39146.86;39780;37642.03;38207.05;57117.43585;TRUE
41461.84;42599;39422.01;39845.44;53953.18633;39850.27;40480.01;38690;39147.82;50837.35195;39146.86;39780;37642.03;38207.05;57117.43585;38207.04;39969.66;37508.56;39723.18;52329.35243;TRUE
39850.27;40480.01;38690;39147.82;50837.35195;39146.86;39780;37642.03;38207.05;57117.43585;38207.04;39969.66;37508.56;39723.18;52329.35243;39723.17;41350;37332.7;40862.46;84343.75562;TRUE
39146.86;39780;37642.03;38207.05;57117.43585;38207.04;39969.66;37508.56;39723.18;52329.35243;39723.17;41350;37332.7;40862.46;84343.75562;40862.46;43392.43;39853.86;42836.87;75753.94135;TRUE
38207.04;39969.66;37508.56;39723.18;52329.35243;39723.17;41350;37332.7;40862.46;84343.75562;40862.46;43392.43;39853.86;42836.87;75753.94135;42836.87;44700;42446.41;44572.54;73396.74081;FALSE
39723.17;41350;37332.7;40862.46;84343.75562;40862.46;43392.43;39853.86;42836.87;75753.94135;42836.87;44700;42446.41;44572.54;73396.74081;44572.54;45310;43261;43794.37;69329.0927;TRUE
