V1,HLV1,VO1,V2,HLV2,VO2,V3,HLV3,VO3,V4,HLV4,VO4,V5,HLV5,VO5,V6,HLV6,VO6,V7,HLV7,VO7,V8,HLV8,VO8,V9,HLV9,VO9,V10,HLV10,VO10,V11,HLV11,VO11,V12,HLV12,VO12,UP?
-0.28,3.47,573096.01,-1.20,5.00,771750.75,1.01,3.94,467453.81,2.65,3.56,438952.96,-3.44,7.03,779968.58,1.27,5.34,752954.37,3.77,8.48,1157064.35,3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,TRUE
-1.20,5.00,771750.75,1.01,3.94,467453.81,2.65,3.56,438952.96,-3.44,7.03,779968.58,1.27,5.34,752954.37,3.77,8.48,1157064.35,3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,TRUE
1.01,3.94,467453.81,2.65,3.56,438952.96,-3.44,7.03,779968.58,1.27,5.34,752954.37,3.77,8.48,1157064.35,3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,FALSE
2.65,3.56,438952.96,-3.44,7.03,779968.58,1.27,5.34,752954.37,3.77,8.48,1157064.35,3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,TRUE
-3.44,7.03,779968.58,1.27,5.34,752954.37,3.77,8.48,1157064.35,3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,FALSE
1.27,5.34,752954.37,3.77,8.48,1157064.35,3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,FALSE
3.77,8.48,1157064.35,3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,TRUE
3.53,6.12,1475139.77,9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,TRUE
9.40,10.49,1682440.96,-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,FALSE
-4.54,10.41,1653416.60,4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,FALSE
4.39,6.51,840908.47,-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,TRUE
-2.19,6.01,1099213.25,1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,TRUE
1.35,3.72,866872.41,2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,TRUE
2.83,6.00,1205782.84,-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,TRUE
-0.15,4.17,990776.63,3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,FALSE
3.02,4.57,976665.10,-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,FALSE
-3.26,5.63,735252.79,-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,FALSE
-2.78,5.16,665217.57,2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,FALSE
2.79,4.61,812060.45,4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,TRUE
4.70,5.45,1151573.37,-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,TRUE
-0.77,8.48,1477696.29,-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,TRUE
-1.50,3.42,817418.53,8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,FALSE
8.25,9.30,1516361.91,8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,TRUE
8.28,10.04,1548851.29,1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,TRUE
1.38,13.61,1850317.94,8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,FALSE
8.67,11.04,2076008.85,-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,TRUE
-0.59,6.50,1606450.49,-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,TRUE
-5.86,9.42,1219440.03,-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,FALSE
-8.70,19.99,2683460.74,-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,FALSE
-0.22,7.47,1088064.28,3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,TRUE
3.65,8.16,900508.61,7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,FALSE
7.22,8.78,855276.47,7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,FALSE
7.00,8.21,1501989.45,-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,TRUE
-5.09,13.52,2163875.81,1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,TRUE
1.99,5.21,1069538.66,3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,FALSE
3.18,6.42,935687.92,-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,TRUE
-7.89,9.58,1052452.79,5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,TRUE
5.21,6.46,701567.96,0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,TRUE
0.79,4.20,602496.96,-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,TRUE
-1.71,3.24,498329.38,-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,TRUE
-6.14,8.34,804443.01,3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,FALSE
3.27,8.98,997192.17,-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,FALSE
-2.48,5.03,608414.51,-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,TRUE
-2.60,4.72,768921.78,4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,FALSE
4.33,5.69,573913.95,3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,TRUE
3.98,5.64,657794.46,-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,TRUE
-0.77,2.76,493012.03,0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,TRUE
0.40,3.22,569270.52,8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,TRUE
8.22,10.21,1185588.05,0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,TRUE
0.87,8.07,2006130.02,1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,TRUE
1.73,5.59,1000012.98,0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,TRUE
0.65,3.80,858803.88,-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,FALSE
-3.02,6.50,823958.23,-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,FALSE
-4.78,8.74,843251.17,4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,TRUE
4.73,8.46,918851.26,-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,TRUE
-7.99,15.81,1208807.37,4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,TRUE
4.58,8.77,886335.86,2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,TRUE
2.37,4.96,798009.63,1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,TRUE
1.70,6.12,958585.51,7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,TRUE
7.48,14.74,1859968.15,6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,FALSE
6.61,9.85,1627154.39,0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,TRUE
0.22,7.48,1106876.36,2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,FALSE
2.76,5.88,1008574.10,-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,FALSE
-2.09,4.67,863375.58,-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,FALSE
-1.02,4.86,675114.09,6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,TRUE
6.26,10.18,1352618.58,26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,TRUE
26.32,31.53,2813603.89,6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,FALSE
6.45,30.67,4245010.94,5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,TRUE
5.58,16.43,2706995.68,9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,TRUE
9.84,14.73,2390136.59,1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,TRUE
1.33,13.97,1972922.82,-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,TRUE
-0.65,19.60,2131172.92,4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,TRUE
4.87,11.36,1448871.12,-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,FALSE
-1.70,15.24,1951179.35,-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,TRUE
-13.33,37.70,4068784.66,-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,TRUE
-3.39,14.28,2302645.34,7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,TRUE
7.57,15.21,1564202.39,9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,FALSE
9.01,14.80,1555737.39,-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,TRUE
-5.14,17.54,1944038.84,5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,FALSE
5.08,12.70,1575384.44,0.38,8.93,1317285.01,2.11,6.61,998050.11,8.49,14.93,2278852.56,0.85,13.96,2219137.62,-19.30,27.99,2254164.80,10.85,22.21,2020593.22,0.08,6.40,1009545.08,12.89,14.66,1510879.54,-5.34,14.01,1885441.31,3.67,10.76,1682923.66,-9.33,13.83,2009772.08,TRUE
