V1,HLV1,V2,HLV2,V3,HLV3,V4,HLV4,V5,HLV5,V6,HLV6,V7,HLV7,V8,HLV8,V9,HLV9,V10,HLV10,V11,HLV11,V12,HLV12,Final
-0.394218134,1.462765957,-1.321003963,2.150537634,1.470588235,2.284946237,8.047493404,12.00527704,-1.100244499,6.369426752,-4.449938195,6.274509804,1.943005181,3.367875648,-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,TRUE
-1.321003963,2.150537634,1.470588235,2.284946237,8.047493404,12.00527704,-1.100244499,6.369426752,-4.449938195,6.274509804,1.943005181,3.367875648,-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,FALSE
1.470588235,2.284946237,8.047493404,12.00527704,-1.100244499,6.369426752,-4.449938195,6.274509804,1.943005181,3.367875648,-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,FALSE
8.047493404,12.00527704,-1.100244499,6.369426752,-4.449938195,6.274509804,1.943005181,3.367875648,-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,TRUE
-1.100244499,6.369426752,-4.449938195,6.274509804,1.943005181,3.367875648,-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,FALSE
-4.449938195,6.274509804,1.943005181,3.367875648,-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,TRUE
1.943005181,3.367875648,-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,TRUE
-0.381194409,2.60756193,-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,FALSE
-2.933673469,4.641909814,-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,TRUE
-0.787401575,2.278820375,0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,FALSE
0.924702774,3.07486631,1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,TRUE
1.047120419,2.631578947,0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,TRUE
0,1.839684625,-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,FALSE
-0.777202073,1.706036745,-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,FALSE
-0.783289817,1.321003963,0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,FALSE
0.395256917,1.587301587,-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,FALSE
-1.048492792,2.680965147,0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,TRUE
0.397350993,2.529960053,0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,TRUE
0.791556728,2.133333333,-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,TRUE
-0.392156863,1.187335092,1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,FALSE
1.708278581,2.766798419,-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,TRUE
-0.904392765,1.436031332,0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,FALSE
0.391644909,1.570680628,2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,TRUE
2.077922078,4.036458333,-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,TRUE
-0.381194409,3.727506427,-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,FALSE
-1.275510204,2.204928664,-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,FALSE
-4.263565891,6.75862069,-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,TRUE
-0.674763833,3.026134801,0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,FALSE
0.544217687,4.641350211,0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,TRUE
0.676589986,2.316076294,1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,FALSE
1.744966443,3.129251701,-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,FALSE
-0.264200793,3.457446809,1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,FALSE
1.71957672,3.466666667,-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,TRUE
-0.25974026,2.887139108,1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,TRUE
1.171875,1.822916667,0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,FALSE
0.257069409,2.202072539,-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,TRUE
-0.384615385,2.199223803,-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,TRUE
-0.514800515,1.960784314,1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,FALSE
1.813471503,2.210663199,-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,FALSE
-1.017811705,1.548387097,0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,TRUE
0.257069409,2.349869452,-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,FALSE
-1.538461538,2.219321149,-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,TRUE
-1.170351105,2.933333333,-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,FALSE
-1.576872536,1.737967914,1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,FALSE
1.201602136,3.265306122,1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,FALSE
1.319261214,2.666666667,-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,TRUE
-4.172099087,6.611570248,0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,TRUE
0.543478261,2.04638472,0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,FALSE
0,2.038043478,-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,TRUE
-0.541271989,3.46740638,-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,FALSE
-5.850340136,8.076358297,0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,FALSE
0.722543353,9.302325581,-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,TRUE
-0.718390805,3.817914831,3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,TRUE
3.612716763,6.213017751,-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,TRUE
-1.253481894,3.151862464,-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,TRUE
-1.129943503,3.639010189,-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,TRUE
-3.994293866,6.306306306,0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,FALSE
0.296735905,3.725782414,2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,FALSE
2.666666667,3.259259259,-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,TRUE
-1.01010101,2.954209749,0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,FALSE
0.436681223,1.464128843,-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,FALSE
-5.788712012,6.307692308,-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,FALSE
-6.451612903,10.5090312,1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,TRUE
1.642036125,5.921052632,0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,FALSE
0.484652666,7.903780069,6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,FALSE
6.270096463,8.212560386,3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,FALSE
3.328290469,5.546995378,0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,TRUE
0.438596491,4.47761194,-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,TRUE
-1.601164483,4.229607251,-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,TRUE
-3.111111111,4.923076923,2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,TRUE
2.293577982,2.752293578,-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,TRUE
-0.149476831,2.121212121,-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,FALSE
-5.547226387,7.556270096,-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,TRUE
-0.634920635,4.754098361,0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,FALSE
0.8,4.942339374,-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,TRUE
-2.222222222,3.267973856,-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,FALSE
-3.571428571,6.724137931,-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,TRUE
-4.04040404,8.050089445,7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,TRUE
7.705779335,10.75837743,2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,TRUE
2.926829268,7.820299501,1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,FALSE
1.263823065,4.975922953,0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,TRUE
0.15600624,3.184713376,1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,TRUE
1.088646967,3.312302839,-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,FALSE
-3.076923077,3.503184713,2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,-0.726744186,2.064896755,FALSE
2.53968254,3.189792663,-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,-0.726744186,2.064896755,-0.146627566,1.176470588,FALSE
-3.405572755,5.203252033,1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,-0.726744186,2.064896755,-0.146627566,1.176470588,-3.083700441,3.939393939,TRUE
1.605136437,2.903225806,-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,-0.726744186,2.064896755,-0.146627566,1.176470588,-3.083700441,3.939393939,0.909090909,2.909647779,TRUE
-0.157728707,2.243589744,2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,-0.726744186,2.064896755,-0.146627566,1.176470588,-3.083700441,3.939393939,0.909090909,2.909647779,1.499250375,2.402402402,FALSE
2.05371248,7.060755337,2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,-0.726744186,2.064896755,-0.146627566,1.176470588,-3.083700441,3.939393939,0.909090909,2.909647779,1.499250375,2.402402402,-0.443786982,1.93452381,TRUE
2.015503876,3.894080997,2.431610942,5.319148936,-0.59435364,1.963746224,0.448430493,3.172205438,2.228826152,3.143712575,-0.726744186,2.064896755,-0.146627566,1.176470588,-3.083700441,3.939393939,0.909090909,2.909647779,1.499250375,2.402402402,-0.443786982,1.93452381,3.273809524,4.334828102,FALSE
